DEPTH,GR,AT10,AT30,AT90,RHOZ,NPHI,DTCO,PEFZ,NMRFF,NMREFF,NMRTOT
5418.7344,20.076332,13.4164505,11.830986,11.322709,2.6492836,0.124972016,61.747375,4.6735773,0.014589971,0.054700673,0.07707783
5418.8106,19.993166,13.092,11.602142,11.101776,2.6530848,0.12147322,61.747375,4.726187,0.014589971,0.054700673,0.07707783
5418.8868,20.071815,12.970426,11.528173,11.021205,2.655922,0.117962025,60.523655,4.768713,0.016096883,0.06797602,0.08820073
5418.963,20.35808,13.091986,11.637427,11.10572,2.6573644,0.115110196,60.523655,4.8058295,0.016096883,0.06797602,0.08820073
5419.0392,20.918993,13.464883,11.933482,11.356111,2.6570084,0.11342003,59.899612,4.846503,0.016309146,0.07333747,0.0813719
5419.1154,21.839762,14.044961,12.3778305,11.734722,2.6548927,0.11323169,59.899612,4.8948927,0.016309146,0.07333747,0.0813719
5419.1916,23.185305,14.682713,12.840944,12.122772,2.6508374,0.114726715,60.42826,4.9458194,0.018412132,0.0772333,0.08300329
5419.2678,24.944496,15.128482,13.134702,12.353925,2.6451156,0.11788239,60.42826,4.98303,0.018412132,0.0772333,0.08300329
5419.344,27.006914,15.141421,13.088558,12.281391,2.638145,0.12243437,61.869926,4.9875712,0.017241495,0.074798495,0.08602917
5419.4202,29.223915,14.623091,12.639349,11.854586,2.631022,0.1277204,61.869926,4.946086,0.017241495,0.074798495,0.08602917
5419.4964,31.480185,13.693332,11.875276,11.15279,2.6248317,0.13270098,63.659573,4.859572,0.013049363,0.064168215,0.07897682
5419.5726,33.73564,12.621626,10.993043,10.348013,2.6205728,0.13640687,65.3858,4.741924,0.013049363,0.064168215,0.07897682
5419.6488,36.088272,11.70159,10.220456,9.642966,2.6181498,0.13843265,65.3858,4.616242,0.011504117,0.05297807,0.0627554
5419.725,38.75746,11.100019,9.694719,9.159101,2.6171982,0.13890857,66.91708,4.5038223,0.011504117,0.05297807,0.0627554
5419.8012,41.89856,10.849396,9.441151,8.920321,2.6167214,0.13827787,66.91708,4.419411,0.008271357,0.04095544,0.05828779
5419.8774,45.42547,10.914716,9.429833,8.8997965,2.6161935,0.13715182,68.140076,4.369067,0.008271357,0.04095544,0.05828779
5419.9536,48.84286,11.196418,9.581267,9.025729,2.6155071,0.13599278,68.140076,4.3548827,0.0031879412,0.03519665,0.056482505
5420.0298,51.318207,11.496025,9.758106,9.178457,2.615385,0.1347251,68.56064,4.3718004,0.002547987,0.03584064,0.053212944
5420.106,51.976105,11.586932,9.7913685,9.206455,2.6159298,0.13271075,68.56064,4.4091506,0.002547987,0.03584064,0.053212944
5420.1822,50.32719,11.375536,9.616243,9.052211,2.6170459,0.12929943,67.616776,4.4518166,0.002547987,0.03584064,0.053212944
5420.2584,46.53942,10.958693,9.308984,8.783028,2.6181178,0.1243445,67.616776,4.4834924,0.01208488,0.06429322,0.079061255
5420.3346,41.486195,10.620873,9.08446,8.589389,2.6188538,0.11849362,65.39819,4.4838457,0.01208488,0.06429322,0.079061255
5420.4108,36.48346,10.622893,9.122305,8.630996,2.619235,0.11289303,65.39819,4.4288383,0.014934463,0.089150935,0.105803855
