# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2023-04-23
#
# GRDC-No.:              3651806
# River:                 RIO SAO FRANCISCO
# Station:               BOM JESUS DA LAPA
# Country:               BR
# Latitude (DD):       -13.25694
# Longitude (DD):      -43.43917
# Catchment area (km²):      271000.0
# Altitude (m ASL):        420.0
# Next downstream station:      3651807
# Remarks:               
# Owner of original data: Brazil - National Water Agency (ANA)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1940-01 - 2020-02
# No. of years:          81
# Last update:           2021-03-24
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 29280
# DATA
YYYY-MM-DD;hh:mm; Value
2006-03-28;--:--;   4856.935
2006-03-29;--:--;   4597.309
2006-03-30;--:--;   4355.104
2006-03-31;--:--;   4188.531
2006-04-01;--:--;   3897.245
2006-04-02;--:--;   3897.245
2006-04-03;--:--;   3874.287
2006-04-04;--:--;   3828.525
2006-04-05;--:--;   3794.339
2006-04-06;--:--;   3658.761
2006-04-07;--:--;   3469.909
2006-04-08;--:--;   3306.443
2006-04-09;--:--;   3167.203
2006-04-10;--:--;   3030.245
2006-04-11;--:--;   2905.868
2006-04-12;--:--;   2793.600
2006-04-13;--:--;   2753.191
2006-04-14;--:--;   2803.736
2006-04-15;--:--;   2926.460
2006-04-16;--:--;   3040.699
2006-04-17;--:--;   3030.245
2006-04-18;--:--;   2978.181
2006-04-19;--:--;   2905.868
2006-04-20;--:--;   2783.477
2006-04-21;--:--;   2623.412
2006-04-22;--:--;   2534.961
2006-04-23;--:--;   2583.958
2006-04-24;--:--;   2743.124
2006-04-25;--:--;   2834.230
2006-04-26;--:--;   2834.230
2006-04-27;--:--;   2723.031
2006-04-28;--:--;   2544.732
2006-04-29;--:--;   2361.534
2006-04-30;--:--;   2257.857
2006-05-01;--:--;   2046.832
2006-05-02;--:--;   2046.832
2006-05-03;--:--;   1975.283
2006-05-04;--:--;   1931.056
2006-05-05;--:--;   1878.486
2006-05-06;--:--;   1835.099
2006-05-07;--:--;   1809.252
2006-05-08;--:--;   1775.005
2006-05-09;--:--;   1749.484
2006-05-10;--:--;   1715.673
2006-05-11;--:--;   1690.479
2006-05-12;--:--;   1657.107
2006-05-13;--:--;   1640.516
2006-05-14;--:--;   1607.524
2006-05-15;--:--;   1582.947
2006-05-16;--:--;   1566.642
2006-05-17;--:--;   1566.642
2006-05-18;--:--;   1550.402
2006-05-19;--:--;   1542.305
2006-05-20;--:--;   1526.161
2006-05-21;--:--;   1518.113
2006-05-22;--:--;   1518.113
2006-05-23;--:--;   1518.113
2006-05-24;--:--;   1494.065
2006-05-25;--:--;   1462.229
2006-05-26;--:--;   1446.409
2006-05-27;--:--;   1430.653
2006-05-28;--:--;   1399.339
2006-05-29;--:--;   1383.781
2006-05-30;--:--;   1376.027
2006-05-31;--:--;   1376.027
2006-06-01;--:--;   1422.800
2006-06-02;--:--;   1422.800
2006-06-03;--:--;   1462.229
2006-06-04;--:--;   1438.523
2006-06-05;--:--;   1383.781
2006-06-06;--:--;   1337.503
2006-06-07;--:--;   1299.395
2006-06-08;--:--;   1276.731
2006-06-09;--:--;   1269.210
2006-06-10;--:--;   1254.219
2006-06-11;--:--;   1239.295
2006-06-12;--:--;   1239.295
2006-06-13;--:--;   1231.858
2006-06-14;--:--;   1231.858
2006-06-15;--:--;   1217.036
2006-06-16;--:--;   1224.438
2006-06-17;--:--;   1261.706
2006-06-18;--:--;   1291.823
2006-06-19;--:--;   1299.395
2006-06-20;--:--;   1276.731
2006-06-21;--:--;   1261.706
2006-06-22;--:--;   1254.219
2006-06-23;--:--;   1246.748
2006-06-24;--:--;   1246.748
2006-06-25;--:--;   1246.748
2006-06-26;--:--;   1239.295
2006-06-27;--:--;   1231.858
2006-06-28;--:--;   1194.931
2006-06-29;--:--;   1158.430
2006-06-30;--:--;   1129.540
2006-07-01;--:--;   1136.737
2006-07-02;--:--;   1136.737
2006-07-03;--:--;   1172.979
2006-07-04;--:--;   1202.282
2006-07-05;--:--;   1224.438
2006-07-06;--:--;   1224.438
2006-07-07;--:--;   1209.650
2006-07-08;--:--;   1194.931
2006-07-09;--:--;   1187.596
2006-07-10;--:--;   1187.596
2006-07-11;--:--;   1187.596
2006-07-12;--:--;   1180.279
2006-07-13;--:--;   1180.279
2006-07-14;--:--;   1172.979
2006-07-15;--:--;   1165.696
2006-07-16;--:--;   1165.696
2006-07-17;--:--;   1165.696
2006-07-18;--:--;   1158.430
2006-07-19;--:--;   1151.182
2006-07-20;--:--;   1136.737
2006-07-21;--:--;   1136.737
2006-07-22;--:--;   1143.950
2006-07-23;--:--;   1143.950
2006-07-24;--:--;   1165.696
2006-07-25;--:--;   1165.696
2006-07-26;--:--;   1158.430
2006-07-27;--:--;   1165.696
2006-07-28;--:--;   1165.696
2006-07-29;--:--;   1165.696
2006-07-30;--:--;   1158.430
2006-07-31;--:--;   1151.182
2006-08-01;--:--;   1158.430
2006-08-02;--:--;   1158.430
2006-08-03;--:--;   1194.931
2006-08-04;--:--;   1209.650
2006-08-05;--:--;   1202.282
2006-08-06;--:--;   1194.931
2006-08-07;--:--;   1180.279
2006-08-08;--:--;   1180.279
2006-08-09;--:--;   1187.596
2006-08-10;--:--;   1187.596
2006-08-11;--:--;   1202.282
2006-08-12;--:--;   1217.036
2006-08-13;--:--;   1217.036
2006-08-14;--:--;   1194.931
2006-08-15;--:--;   1165.696
2006-08-16;--:--;   1136.737
2006-08-17;--:--;   1129.540
2006-08-18;--:--;   1122.361
2006-08-19;--:--;   1115.199
2006-08-20;--:--;   1093.817
2006-08-21;--:--;   1079.650
2006-08-22;--:--;   1079.650
2006-08-23;--:--;   1100.927
2006-08-24;--:--;   1108.054
2006-08-25;--:--;   1115.199
2006-08-26;--:--;   1136.737
2006-08-27;--:--;   1151.182
2006-08-28;--:--;   1129.540
2006-08-29;--:--;   1093.817
2006-08-30;--:--;   1072.593
2006-08-31;--:--;   1051.527
2006-09-01;--:--;   1023.685
2006-09-02;--:--;   1023.685
2006-09-03;--:--;   1016.769
2006-09-04;--:--;   1009.871
2006-09-05;--:--;   1009.871
2006-09-06;--:--;   1009.871
2006-09-07;--:--;   1009.871
2006-09-08;--:--;   1002.990
2006-09-09;--:--;    996.128
2006-09-10;--:--;    996.128
2006-09-11;--:--;    996.128
2006-09-12;--:--;   1009.871
2006-09-13;--:--;   1023.685
2006-09-14;--:--;   1023.685
2006-09-15;--:--;   1002.990
2006-09-16;--:--;    989.283
2006-09-17;--:--;    975.647
2006-09-18;--:--;    962.083
2006-09-19;--:--;    962.083
2006-09-20;--:--;    955.328
2006-09-21;--:--;    948.591
2006-09-22;--:--;    948.591
2006-09-23;--:--;    948.591
2006-09-24;--:--;    941.873
2006-09-25;--:--;    955.328
2006-09-26;--:--;    989.283
2006-09-27;--:--;   1065.553
2006-09-28;--:--;   1158.430
2006-09-29;--:--;   1239.295
2006-09-30;--:--;   1306.983
2006-10-01;--:--;   1254.219
2006-10-02;--:--;   1306.983
2006-10-03;--:--;   1254.219
2006-10-04;--:--;   1194.931
2006-10-05;--:--;   1136.737
2006-10-06;--:--;   1093.817
2006-10-07;--:--;   1058.531
2006-10-08;--:--;   1023.685
2006-10-09;--:--;   1023.685
2006-10-10;--:--;   1030.619
2006-10-11;--:--;   1044.540
2006-10-12;--:--;   1072.593
2006-10-13;--:--;   1115.199
2006-10-14;--:--;   1158.430
2006-10-15;--:--;   1231.858
2006-10-16;--:--;   1284.269
2006-10-17;--:--;   1314.588
2006-10-18;--:--;   1368.289
2006-10-19;--:--;   1407.143
2006-10-20;--:--;   1454.311
2006-10-21;--:--;   1478.115
2006-10-22;--:--;   1510.081
2006-10-23;--:--;   1615.749
2006-10-24;--:--;   1724.102
2006-10-25;--:--;   1904.702
2006-10-26;--:--;   2146.778
2006-10-27;--:--;   2304.764
2006-10-28;--:--;   2295.354
2006-10-29;--:--;   2248.519
2006-10-30;--:--;   2155.953
2006-10-31;--:--;   2028.854
2006-11-01;--:--;   1775.005
2006-11-02;--:--;   1775.005
2006-11-03;--:--;   1698.861
2006-11-04;--:--;   1673.762
2006-11-05;--:--;   1673.762
2006-11-06;--:--;   1698.861
2006-11-07;--:--;   1792.098
2006-11-08;--:--;   1922.256
2006-11-09;--:--;   2128.472
2006-11-10;--:--;   2428.424
2006-11-11;--:--;   2763.272
2006-11-12;--:--;   3030.245
2006-11-13;--:--;   3252.621
2006-11-14;--:--;   3447.941
2006-11-15;--:--;   3692.480
2006-11-16;--:--;   3851.380
2006-11-17;--:--;   3828.525
2006-11-18;--:--;   3658.761
2006-11-19;--:--;   3415.089
2006-11-20;--:--;   3082.650
2006-11-21;--:--;   2773.367
2006-11-22;--:--;   2525.205
2006-11-23;--:--;   2342.552
2006-11-24;--:--;   2202.052
2006-11-25;--:--;   2128.472
2006-11-26;--:--;   2155.953
2006-11-27;--:--;   2257.857
2006-11-28;--:--;   2371.046
2006-11-29;--:--;   2428.424
2006-11-30;--:--;   2399.670
2006-12-01;--:--;   2428.424
2006-12-02;--:--;   2428.424
2006-12-03;--:--;   2554.518
2006-12-04;--:--;   2733.071
2006-12-05;--:--;   2967.810
2006-12-06;--:--;   3317.248
2006-12-07;--:--;   3681.227
2006-12-08;--:--;   3920.254
2006-12-09;--:--;   3954.865
2006-12-10;--:--;   3794.339
2006-12-11;--:--;   3591.675
2006-12-12;--:--;   3458.919
2006-12-13;--:--;   3525.060
2006-12-14;--:--;   3885.760
2006-12-15;--:--;   4427.243
2006-12-16;--:--;   4894.463
2006-12-17;--:--;   5211.440
2006-12-18;--:--;   5418.237
2006-12-19;--:--;   5562.172
2006-12-20;--:--;   5694.259
2006-12-21;--:--;   5934.963
2006-12-22;--:--;   5948.446
2006-12-23;--:--;   5975.446
2006-12-24;--:--;   6043.150
2006-12-25;--:--;   6111.143
2006-12-26;--:--;   6179.423
2006-12-27;--:--;   6247.991
2006-12-28;--:--;   6316.845
2006-12-29;--:--;   6385.984
2006-12-30;--:--;   6441.501
2006-12-31;--:--;   6497.199
2007-01-01;--:--;   6567.078
2007-01-02;--:--;   6567.078
2007-01-03;--:--;   6581.087
2007-01-04;--:--;   6581.087
2007-01-05;--:--;   6581.087
2007-01-06;--:--;   6581.087
2007-01-07;--:--;   6581.087
2007-01-08;--:--;   6581.087
2007-01-09;--:--;   6567.078
2007-01-10;--:--;   6567.078
2007-01-11;--:--;   6581.087
2007-01-12;--:--;   6609.141
2007-01-13;--:--;   6609.141
2007-01-14;--:--;   6623.184
2007-01-15;--:--;   6651.305
2007-01-16;--:--;   6665.382
2007-01-17;--:--;   6665.382
2007-01-18;--:--;   6665.382
2007-01-19;--:--;   6665.382
2007-01-20;--:--;   6665.382
2007-01-21;--:--;   6665.382
2007-01-22;--:--;   6679.471
2007-01-23;--:--;   6721.805
2007-01-24;--:--;   6750.083
2007-01-25;--:--;   6764.239
2007-01-26;--:--;   6764.239
2007-01-27;--:--;   6721.805
2007-01-28;--:--;   6707.682
2007-01-29;--:--;   6707.682
2007-01-30;--:--;   6693.571
2007-01-31;--:--;   6679.471
2007-02-01;--:--;   6637.239
2007-02-02;--:--;   6637.239
2007-02-03;--:--;   6651.305
2007-02-04;--:--;   6693.571
2007-02-05;--:--;   6778.407
2007-02-06;--:--;   6849.412
2007-02-07;--:--;   6863.647
2007-02-08;--:--;   6892.150
2007-02-09;--:--;   6963.603
2007-02-10;--:--;   6992.262
2007-02-11;--:--;   7035.335
2007-02-12;--:--;   7078.507
2007-02-13;--:--;   7150.684
2007-02-14;--:--;   7237.662
2007-02-15;--:--;   7325.038
2007-02-16;--:--;   7427.477
2007-02-17;--:--;   7486.255
2007-02-18;--:--;   7530.455
2007-02-19;--:--;   7604.338
2007-02-20;--:--;   7663.642
2007-02-21;--:--;   7723.120
2007-02-22;--:--;   7782.772
2007-02-23;--:--;   7842.598
2007-02-24;--:--;   7887.581
2007-02-25;--:--;   7917.624
2007-02-26;--:--;   7962.770
2007-02-27;--:--;   8008.012
2007-02-28;--:--;   8038.228
2007-03-01;--:--;   8053.352
2007-03-02;--:--;   8053.352
2007-03-03;--:--;   8023.115
2007-03-04;--:--;   7992.920
2007-03-05;--:--;   7887.581
2007-03-06;--:--;   7723.120
2007-03-07;--:--;   7471.544
2007-03-08;--:--;   7150.684
2007-03-09;--:--;   6721.805
2007-03-10;--:--;   6220.530
2007-03-11;--:--;   5667.748
2007-03-12;--:--;   5173.005
2007-03-13;--:--;   4794.629
2007-03-14;--:--;   4463.481
2007-03-15;--:--;   4188.531
2007-03-16;--:--;   3920.254
2007-03-17;--:--;   3692.480
2007-03-18;--:--;   3502.960
2007-03-19;--:--;   3328.066
2007-03-20;--:--;   3188.477
2007-03-21;--:--;   3093.171
2007-03-22;--:--;   3051.166
2007-03-23;--:--;   3040.699
2007-03-24;--:--;   3009.378
2007-03-25;--:--;   2947.107
2007-03-26;--:--;   2936.777
2007-03-27;--:--;   2936.777
2007-03-28;--:--;   2895.593
2007-03-29;--:--;   2824.052
2007-03-30;--:--;   2723.031
2007-03-31;--:--;   2603.657
2007-04-01;--:--;   2409.240
2007-04-02;--:--;   2409.240
2007-04-03;--:--;   2304.764
2007-04-04;--:--;   2202.052
2007-04-05;--:--;   2128.472
2007-04-06;--:--;   2073.910
2007-04-07;--:--;   2046.832
2007-04-08;--:--;   2028.854
2007-04-09;--:--;   2010.937
2007-04-10;--:--;   1975.283
2007-04-11;--:--;   1966.407
2007-04-12;--:--;   1939.871
2007-04-13;--:--;   1931.056
2007-04-14;--:--;   1984.173
2007-04-15;--:--;   2064.869
2007-04-16;--:--;   2073.910
2007-04-17;--:--;   2046.832
2007-04-18;--:--;   2019.888
2007-04-19;--:--;   1966.407
2007-04-20;--:--;   1922.256
2007-04-21;--:--;   1869.778
2007-04-22;--:--;   1835.099
2007-04-23;--:--;   1843.746
2007-04-24;--:--;   1887.210
2007-04-25;--:--;   1913.472
2007-04-26;--:--;   1895.948
2007-04-27;--:--;   1869.778
2007-04-28;--:--;   1835.099
2007-04-29;--:--;   1835.099
2007-04-30;--:--;   1843.746
2007-05-01;--:--;   1792.098
2007-05-02;--:--;   1792.098
2007-05-03;--:--;   1766.483
2007-05-04;--:--;   1724.102
2007-05-05;--:--;   1690.479
2007-05-06;--:--;   1665.427
2007-05-07;--:--;   1632.245
2007-05-08;--:--;   1615.749
2007-05-09;--:--;   1599.316
2007-05-10;--:--;   1574.787
2007-05-11;--:--;   1558.514
2007-05-12;--:--;   1542.305
2007-05-13;--:--;   1526.161
2007-05-14;--:--;   1510.081
2007-05-15;--:--;   1502.065
2007-05-16;--:--;   1486.082
2007-05-17;--:--;   1478.115
2007-05-18;--:--;   1470.164
2007-05-19;--:--;   1454.311
2007-05-20;--:--;   1454.311
2007-05-21;--:--;   1454.311
2007-05-22;--:--;   1438.523
2007-05-23;--:--;   1438.523
2007-05-24;--:--;   1430.653
2007-05-25;--:--;   1422.800
2007-05-26;--:--;   1414.964
2007-05-27;--:--;   1407.143
2007-05-28;--:--;   1399.339
2007-05-29;--:--;   1399.339
2007-05-30;--:--;   1391.552
2007-05-31;--:--;   1391.552
2007-06-01;--:--;   1383.781
2007-06-02;--:--;   1391.552
2007-06-03;--:--;   1383.781
2007-06-04;--:--;   1383.781
2007-06-05;--:--;   1383.781
2007-06-06;--:--;   1383.781
2007-06-07;--:--;   1383.781
2007-06-08;--:--;   1376.027
2007-06-09;--:--;   1360.568
2007-06-10;--:--;   1345.175
2007-06-11;--:--;   1329.848
2007-06-12;--:--;   1306.983
2007-06-13;--:--;   1299.395
2007-06-14;--:--;   1299.395
2007-06-15;--:--;   1299.395
2007-06-16;--:--;   1284.269
2007-06-17;--:--;   1299.395
2007-06-18;--:--;   1360.568
2007-06-19;--:--;   1383.781
2007-06-20;--:--;   1345.175
2007-06-21;--:--;   1299.395
2007-06-22;--:--;   1269.210
2007-06-23;--:--;   1246.748
2007-06-24;--:--;   1224.438
2007-06-25;--:--;   1209.650
2007-06-26;--:--;   1217.036
2007-06-27;--:--;   1217.036
2007-06-28;--:--;   1209.650
2007-06-29;--:--;   1202.282
2007-06-30;--:--;   1194.931
2007-07-01;--:--;   1209.650
2007-07-02;--:--;   1217.036
2007-07-03;--:--;   1209.650
2007-07-04;--:--;   1194.931
2007-07-05;--:--;   1180.279
2007-07-06;--:--;   1180.279
2007-07-07;--:--;   1172.979
2007-07-08;--:--;   1172.979
2007-07-09;--:--;   1172.979
2007-07-10;--:--;   1165.696
2007-07-11;--:--;   1158.430
2007-07-12;--:--;   1158.430
2007-07-13;--:--;   1143.950
2007-07-14;--:--;   1143.950
2007-07-15;--:--;   1143.950
2007-07-16;--:--;   1143.950
2007-07-17;--:--;   1143.950
2007-07-18;--:--;   1143.950
2007-07-19;--:--;   1136.737
2007-07-20;--:--;   1136.737
2007-07-21;--:--;   1136.737
2007-07-22;--:--;   1129.540
2007-07-23;--:--;   1129.540
2007-07-24;--:--;   1122.361
2007-07-25;--:--;   1122.361
2007-07-26;--:--;   1108.054
2007-07-27;--:--;   1108.054
2007-07-28;--:--;   1108.054
2007-07-29;--:--;   1108.054
2007-07-30;--:--;   1093.817
2007-07-31;--:--;   1093.817
2007-08-01;--:--;   1072.593
2007-08-02;--:--;   1072.593
2007-08-03;--:--;   1072.593
2007-08-04;--:--;   1072.593
2007-08-05;--:--;   1072.593
2007-08-06;--:--;   1072.593
2007-08-07;--:--;   1086.725
2007-08-08;--:--;   1093.817
2007-08-09;--:--;   1108.054
2007-08-10;--:--;   1093.817
2007-08-11;--:--;   1079.650
2007-08-12;--:--;   1065.553
2007-08-13;--:--;   1058.531
2007-08-14;--:--;   1058.531
2007-08-15;--:--;   1051.527
2007-08-16;--:--;   1044.540
2007-08-17;--:--;   1030.619
2007-08-18;--:--;   1023.685
2007-08-19;--:--;   1030.619
2007-08-20;--:--;   1044.540
2007-08-21;--:--;   1044.540
2007-08-22;--:--;   1030.619
2007-08-23;--:--;   1016.769
2007-08-24;--:--;   1002.990
2007-08-25;--:--;    996.128
2007-08-26;--:--;    996.128
2007-08-27;--:--;    996.128
2007-08-28;--:--;    996.128
2007-08-29;--:--;    996.128
2007-08-30;--:--;    989.283
2007-08-31;--:--;    975.647
2007-09-01;--:--;    962.083
2007-09-02;--:--;    968.856
2007-09-03;--:--;    962.083
2007-09-04;--:--;    955.328
2007-09-05;--:--;    955.328
2007-09-06;--:--;    955.328
2007-09-07;--:--;   1044.540
2007-09-08;--:--;   1187.596
2007-09-09;--:--;   1165.696
2007-09-10;--:--;   1058.531
2007-09-11;--:--;    996.128
2007-09-12;--:--;    968.856
2007-09-13;--:--;    955.328
2007-09-14;--:--;    955.328
2007-09-15;--:--;    955.328
2007-09-16;--:--;    955.328
2007-09-17;--:--;    955.328
2007-09-18;--:--;    955.328
2007-09-19;--:--;    955.328
2007-09-20;--:--;    955.328
2007-09-21;--:--;    955.328
2007-09-22;--:--;    955.328
2007-09-23;--:--;    955.328
2007-09-24;--:--;    955.328
2007-09-25;--:--;    948.591
2007-09-26;--:--;    935.172
2007-09-27;--:--;    935.172
2007-09-28;--:--;    928.489
2007-09-29;--:--;    921.825
2007-09-30;--:--;    921.825
2007-10-01;--:--;    908.551
2007-10-02;--:--;    908.551
2007-10-03;--:--;    901.941
2007-10-04;--:--;    888.776
2007-10-05;--:--;    888.776
2007-10-06;--:--;    888.776
2007-10-07;--:--;    888.776
2007-10-08;--:--;    888.776
2007-10-09;--:--;    882.222
2007-10-10;--:--;    875.685
2007-10-11;--:--;    875.685
2007-10-12;--:--;    875.685
2007-10-13;--:--;    875.685
2007-10-14;--:--;    869.167
2007-10-15;--:--;    869.167
2007-10-16;--:--;    856.187
2007-10-17;--:--;    843.281
2007-10-18;--:--;    830.449
2007-10-19;--:--;    830.449
2007-10-20;--:--;    830.449
2007-10-21;--:--;    836.856
2007-10-22;--:--;    849.725
2007-10-23;--:--;    849.725
2007-10-24;--:--;    849.725
2007-10-25;--:--;    849.725
2007-10-26;--:--;    856.187
2007-10-27;--:--;    869.167
2007-10-28;--:--;    882.222
2007-10-29;--:--;    901.941
2007-10-30;--:--;    982.456
2007-10-31;--:--;   1093.817
2007-11-01;--:--;   1165.696
2007-11-02;--:--;   1165.696
2007-11-03;--:--;   1165.696
2007-11-04;--:--;   1151.182
2007-11-05;--:--;   1129.540
2007-11-06;--:--;   1108.054
2007-11-07;--:--;   1129.540
2007-11-08;--:--;   1143.950
2007-11-09;--:--;   1158.430
2007-11-10;--:--;   1202.282
2007-11-11;--:--;   1239.295
2007-11-12;--:--;   1291.823
2007-11-13;--:--;   1337.503
2007-11-14;--:--;   1345.175
2007-11-15;--:--;   1284.269
2007-11-16;--:--;   1269.210
2007-11-17;--:--;   1269.210
2007-11-18;--:--;   1217.036
2007-11-19;--:--;   1194.931
2007-11-20;--:--;   1194.931
2007-11-21;--:--;   1217.036
2007-11-22;--:--;   1224.438
2007-11-23;--:--;   1246.748
2007-11-24;--:--;   1209.650
2007-11-25;--:--;   1202.282
2007-11-26;--:--;   1224.438
2007-11-27;--:--;   1284.269
2007-11-28;--:--;   1345.175
2007-11-29;--:--;   1414.964
2007-11-30;--:--;   1526.161
2007-12-01;--:--;   1682.113
2007-12-02;--:--;   1682.113
2007-12-03;--:--;   1707.259
2007-12-04;--:--;   1809.252
2007-12-05;--:--;   1948.701
2007-12-06;--:--;   2010.937
2007-12-07;--:--;   1984.173
2007-12-08;--:--;   1966.407
2007-12-09;--:--;   1904.702
2007-12-10;--:--;   1861.085
2007-12-11;--:--;   1783.544
2007-12-12;--:--;   1698.861
2007-12-13;--:--;   1632.245
2007-12-14;--:--;   1632.245
2007-12-15;--:--;   1698.861
2007-12-16;--:--;   1792.098
2007-12-17;--:--;   1904.702
2007-12-18;--:--;   2028.854
2007-12-19;--:--;   2165.144
2007-12-20;--:--;   2285.958
2007-12-21;--:--;   2380.573
2007-12-22;--:--;   2486.321
2007-12-23;--:--;   2466.965
2007-12-24;--:--;   2352.036
2007-12-25;--:--;   2276.576
2007-12-26;--:--;   2361.534
2007-12-27;--:--;   2583.958
2007-12-28;--:--;   2753.191
2007-12-29;--:--;   2864.849
2007-12-30;--:--;   2813.887
2007-12-31;--:--;   2663.091
2008-01-01;--:--;   2276.576
2008-01-02;--:--;   2276.576
2008-01-03;--:--;   2128.472
2008-01-04;--:--;   1984.173
2008-01-05;--:--;   1861.085
2008-01-06;--:--;   1766.483
2008-01-07;--:--;   1690.479
2008-01-08;--:--;   1648.804
2008-01-09;--:--;   1607.524
2008-01-10;--:--;   1566.642
2008-01-11;--:--;   1550.402
2008-01-12;--:--;   1550.402
2008-01-13;--:--;   1550.402
2008-01-14;--:--;   1690.479
2008-01-15;--:--;   1843.746
2008-01-16;--:--;   1993.079
2008-01-17;--:--;   2101.124
2008-01-18;--:--;   2137.617
2008-01-19;--:--;   2128.472
2008-01-20;--:--;   2073.910
2008-01-21;--:--;   1975.283
2008-01-22;--:--;   1869.778
2008-01-23;--:--;   1800.667
2008-01-24;--:--;   1757.975
2008-01-25;--:--;   1757.975
2008-01-26;--:--;   1817.852
2008-01-27;--:--;   1957.546
2008-01-28;--:--;   2110.225
2008-01-29;--:--;   2333.083
2008-01-30;--:--;   2554.518
2008-01-31;--:--;   2803.736
2008-02-01;--:--;   3382.356
2008-02-02;--:--;   3382.356
2008-02-03;--:--;   3569.417
2008-02-04;--:--;   3625.159
2008-02-05;--:--;   3625.159
2008-02-06;--:--;   3580.540
2008-02-07;--:--;   3547.212
2008-02-08;--:--;   3525.060
2008-02-09;--:--;   3602.823
2008-02-10;--:--;   3782.970
2008-02-11;--:--;   4001.191
2008-02-12;--:--;   4117.898
2008-02-13;--:--;   4094.455
2008-02-14;--:--;   3931.778
2008-02-15;--:--;   3636.347
2008-02-16;--:--;   3263.359
2008-02-17;--:--;   2895.593
2008-02-18;--:--;   2583.958
2008-02-19;--:--;   2342.552
2008-02-20;--:--;   2137.617
2008-02-21;--:--;   1975.283
2008-02-22;--:--;   1835.099
2008-02-23;--:--;   1835.099
2008-02-24;--:--;   1843.746
2008-02-25;--:--;   2002.000
2008-02-26;--:--;   2064.869
2008-02-27;--:--;   2046.832
2008-02-28;--:--;   2019.888
2008-02-29;--:--;   1984.173
2008-03-01;--:--;   2019.888
2008-03-02;--:--;   2019.888
2008-03-03;--:--;   2155.953
2008-03-04;--:--;   2295.354
2008-03-05;--:--;   2438.038
2008-03-06;--:--;   2733.071
2008-03-07;--:--;   3093.171
2008-03-08;--:--;   3317.248
2008-03-09;--:--;   3393.253
2008-03-10;--:--;   3447.941
2008-03-11;--:--;   3469.909
2008-03-12;--:--;   3491.930
2008-03-13;--:--;   3625.159
2008-03-14;--:--;   3760.270
2008-03-15;--:--;   3771.613
2008-03-16;--:--;   3726.316
2008-03-17;--:--;   3771.613
2008-03-18;--:--;   3908.743
2008-03-19;--:--;   3943.315
2008-03-20;--:--;   3885.760
2008-03-21;--:--;   3874.287
2008-03-22;--:--;   3805.722
2008-03-23;--:--;   3647.547
2008-03-24;--:--;   3415.089
2008-03-25;--:--;   3124.818
2008-03-26;--:--;   2834.230
2008-03-27;--:--;   2593.801
2008-03-28;--:--;   2409.240
2008-03-29;--:--;   2304.764
2008-03-30;--:--;   2352.036
2008-03-31;--:--;   2603.657
2008-04-01;--:--;   2783.477
2008-04-02;--:--;   2783.477
2008-04-03;--:--;   2633.310
2008-04-04;--:--;   2476.635
2008-04-05;--:--;   2342.552
2008-04-06;--:--;   2202.052
2008-04-07;--:--;   2128.472
2008-04-08;--:--;   2064.869
2008-04-09;--:--;   2119.341
2008-04-10;--:--;   2295.354
2008-04-11;--:--;   2544.732
2008-04-12;--:--;   2824.052
2008-04-13;--:--;   2967.810
2008-04-14;--:--;   2967.810
2008-04-15;--:--;   2864.849
2008-04-16;--:--;   2663.091
2008-04-17;--:--;   2447.666
2008-04-18;--:--;   2285.958
